engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,41,2,28.300,14.150,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,42,2,28.300,14.150,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,43,2,28.400,14.200,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,44,2,28.800,14.400,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,45,2,29.800,14.900,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,46,2,29.200,14.600,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,47,2,28.800,14.400,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,48,2,28.700,14.350,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,49,2,28.600,14.300,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,50,2,28.800,14.400,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,51,2,29.100,14.550,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,52,2,28.500,14.250,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,53,2,29.200,14.600,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,54,2,28.800,14.400,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,55,2,28.400,14.200,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,56,2,28.700,14.350,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,57,2,28.700,14.350,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,58,2,28.900,14.450,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,59,2,29.000,14.500,12406784,12406784,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,60,2,28.900,14.450,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,61,2,28.600,14.300,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,62,2,28.500,14.250,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,63,2,28.500,14.250,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,64,2,28.400,14.200,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,65,2,28.500,14.250,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,66,2,28.600,14.300,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,67,2,28.900,14.450,12455936,12455936,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,68,2,28.400,14.200,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,69,2,29.000,14.500,12460032,12460032,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,70,2,28.600,14.300,12460032,12460032,unavailable,14188544
