engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes,before_private_bytes,after_ready_private_bytes,after_finalize_private_bytes,private_bytes,pagefile_bytes,peak_pagefile_bytes
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,53,1,71.800,71.800,91889664,91889664,unavailable,128364544,75214848,75214848,unavailable,75214848,75214848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,54,1,71.600,71.600,91889664,91889664,unavailable,128364544,75214848,75214848,unavailable,75214848,75214848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,55,1,78.100,78.100,91889664,91889664,unavailable,128364544,75214848,75214848,unavailable,75214848,75214848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,56,1,72.100,72.100,91889664,91889664,unavailable,128364544,75214848,75214848,unavailable,75214848,75214848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,57,1,72.000,72.000,91889664,91889664,unavailable,128364544,75214848,75214848,unavailable,75214848,75214848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,58,1,82.000,82.000,91889664,91951104,unavailable,128364544,75214848,75276288,unavailable,75276288,75276288,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,59,1,71.600,71.600,91951104,91951104,unavailable,128364544,75276288,75276288,unavailable,75276288,75276288,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,60,1,72.900,72.900,92012544,92016640,unavailable,128364544,75395072,75395072,unavailable,75395072,75395072,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,61,1,73.600,73.600,92016640,92016640,unavailable,128364544,75395072,75395072,unavailable,75395072,75395072,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,62,1,72.700,72.700,92016640,92016640,unavailable,128364544,75395072,75395072,unavailable,75395072,75395072,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,63,1,72.700,72.700,92016640,92016640,unavailable,128364544,75395072,75395072,unavailable,75395072,75395072,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,64,1,86.700,86.700,92016640,92078080,unavailable,128364544,75395072,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,65,1,71.600,71.600,92078080,92078080,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,66,1,71.100,71.100,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,67,1,75.100,75.100,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,68,1,72.100,72.100,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,69,1,71.700,71.700,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,70,1,71.600,71.600,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,71,1,71.200,71.200,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,72,1,74.100,74.100,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,73,1,71.700,71.700,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,74,1,72.000,72.000,92082176,92082176,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,75,1,71.400,71.400,92086272,92086272,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,76,1,71.300,71.300,92086272,92086272,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,77,1,71.400,71.400,92086272,92086272,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,78,1,73.200,73.200,92086272,92086272,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,79,1,71.400,71.400,92086272,92086272,unavailable,128364544,75456512,75456512,unavailable,75456512,75456512,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,106.900,53.450,92409856,92413952,unavailable,128364544,75726848,75726848,unavailable,75726848,75726848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,111.000,55.500,92413952,92413952,unavailable,128364544,75726848,75726848,unavailable,75726848,75726848,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,107.300,53.650,92413952,92413952,unavailable,128364544,75726848,75726848,unavailable,75726848,75726848,112353280
